,iyear,imonth,iday,country_txt,city,attacktype1_txt,targtype1_txt,corp1,target1,natlty1_txt,gname,weaptype1_txt,weapsubtype1_txt,weapdetail,nkill,nwound,propextent_txt,ransomamt
7059,2013,11,6,86,759,6,2,7297,7037,100,4,9,25,1604,0.0,0.0,1,15860.45
7060,2013,11,7,0,6416,2,6,5312,10957,0,2,2,18,1483,3.0,6.0,1,15860.45
7061,2013,11,7,82,8049,0,9,2201,9411,96,4,4,25,1604,0.0,0.0,1,15860.45
7062,2013,11,7,97,8247,0,3,5897,8525,114,0,4,7,4811,1.0,0.0,1,15860.45
7063,2013,11,7,45,11545,2,19,7297,10933,51,4,2,24,5728,0.0,0.0,1,15860.45
7064,2013,11,7,45,3435,3,2,7297,2956,51,4,5,0,1604,0.0,4.0,2,15860.45
7065,2013,11,7,0,5665,2,6,5312,7723,0,2,2,22,2799,0.0,0.0,1,15860.45
7066,2013,11,8,0,9971,2,18,7297,1346,0,2,2,24,3203,8.0,3.0,1,15860.45
7067,2013,11,8,117,1881,2,12,5904,4562,94,4,2,27,505,0.0,0.0,1,15860.45
7068,2013,11,8,68,8237,8,5,7257,7983,53,4,9,25,1604,3.0,5.0,1,15860.45
7069,2013,11,8,97,8390,2,2,3754,5209,114,0,2,27,505,4.0,15.0,1,15860.45
7070,2013,11,8,97,2207,0,12,1701,1220,114,0,4,25,6003,3.0,2.0,1,15860.45
7071,2013,11,8,97,2207,2,6,2587,1330,114,0,2,6,4093,0.0,0.0,1,15860.45
7072,2013,11,8,123,3133,2,14,7297,7124,144,4,2,17,4495,1.0,0.0,1,15860.45
7073,2013,11,8,90,7672,2,2,7297,6435,105,4,2,18,1086,1.0,2.0,1,15860.45
7074,2013,11,8,45,1260,0,9,1288,7879,51,4,4,25,1604,2.0,0.0,1,15860.45
7075,2013,11,8,76,6250,6,21,7222,3701,87,4,9,25,1604,0.0,0.0,1,15860.45
7076,2013,11,8,45,2862,6,13,5547,10277,51,4,4,25,1604,2.0,0.0,1,15860.45
7077,2013,11,9,45,6865,3,13,5547,2304,51,4,4,25,1604,0.0,0.0,1,15860.45
7078,2013,11,9,0,8610,6,6,5312,5696,0,2,9,25,1604,1.0,0.0,1,15860.45
7079,2013,11,9,0,1255,6,6,147,6219,0,2,4,25,1604,2.0,0.0,1,15860.45
7080,2013,11,9,81,12514,0,13,5547,4216,92,4,4,25,1604,6.0,0.0,1,15860.45
7081,2013,11,9,76,6397,2,21,1629,8718,87,4,2,6,5817,0.0,5.0,1,15860.45
7082,2013,11,9,45,4173,2,6,2024,8270,51,4,2,13,147,0.0,0.0,1,15860.45
7083,2013,11,9,76,5399,0,21,7222,3938,87,4,4,1,2297,0.0,0.0,1,15860.45
7084,2013,11,10,123,5143,6,6,2432,9902,144,4,4,25,1604,1.0,0.0,1,15860.45
7085,2013,11,10,0,4306,0,9,150,8275,0,2,4,25,1604,3.0,7.0,1,15860.45
7086,2013,11,10,0,4453,0,9,150,8275,0,2,4,25,1604,2.0,6.0,1,15860.45
7087,2013,11,10,45,10156,2,12,3888,5857,51,4,2,24,1604,0.0,2.0,1,15860.45
7088,2013,11,10,45,711,1,16,6297,1892,51,4,4,25,1604,3.0,2.0,1,15860.45
7089,2013,11,10,45,4596,2,6,2024,8260,51,4,2,24,3907,0.0,0.0,1,15860.45
7090,2013,11,10,45,7850,2,6,2024,8262,51,4,2,10,5836,0.0,0.0,1,15860.45
7091,2013,11,6,45,8851,2,12,1470,9430,51,4,2,13,5914,0.0,0.0,1,15860.45
7092,2013,11,10,45,11457,6,2,7297,2634,51,4,9,25,1604,0.0,0.0,1,15860.45
7093,2013,11,10,48,3548,2,13,5547,2402,55,1,2,24,1604,0.0,0.0,1,15860.45
7094,2013,11,9,0,8036,2,12,152,7405,0,2,2,10,916,1.0,0.0,1,15860.45
7095,2013,11,10,76,4365,2,19,7297,10933,87,4,2,24,1604,0.0,0.0,1,15860.45
7096,2013,11,10,0,12514,2,19,7297,10933,55,2,2,6,1604,1.0,0.0,1,15860.45
7097,2013,11,10,76,4365,2,19,7297,10933,87,4,2,24,1604,0.0,0.0,1,15860.45
7098,2013,11,10,76,4365,2,19,7297,10933,87,4,2,24,1604,0.0,0.0,1,15860.45
7099,2013,11,10,76,4365,2,19,7297,10933,87,4,2,24,1604,0.0,0.0,1,15860.45
7100,2013,11,11,82,9588,2,6,3195,7347,96,4,2,6,1604,0.0,9.0,1,15860.45
7101,2013,11,11,97,8390,0,9,6659,1097,114,0,4,25,1604,1.0,0.0,1,15860.45
7102,2013,11,11,45,801,2,12,1470,7405,51,4,2,24,1604,0.0,1.0,1,15860.45
7103,2013,11,11,45,8927,0,12,1470,4096,51,4,4,25,1604,1.0,0.0,1,15860.45
7104,2013,11,11,45,2001,2,19,7297,10933,51,4,2,13,42,0.0,0.0,1,15860.45
7105,2013,11,11,45,8851,2,6,2024,8260,51,4,2,13,5674,0.0,0.0,1,15860.45
7106,2013,11,11,97,4223,2,6,3342,8358,114,0,2,22,1841,0.0,0.0,1,15860.45
7107,2013,11,11,45,12020,6,13,5547,10616,51,4,4,25,1604,1.0,0.0,1,15860.45
7108,2013,11,11,0,11105,0,12,160,1813,0,2,4,25,1604,2.0,5.0,1,15860.45
7109,2013,11,11,86,12514,2,9,788,285,100,4,2,10,1604,7.0,1.0,1,15860.45
7110,2013,11,11,86,12514,2,9,788,371,100,4,2,10,1604,1.0,4.0,1,15860.45
7111,2013,11,11,76,5607,0,18,7297,1346,87,4,5,12,1158,0.0,0.0,1,15860.45
7112,2013,11,11,45,6643,2,6,2024,8271,51,4,2,10,1604,0.0,0.0,1,15860.45
7113,2013,11,11,45,3724,8,6,2024,3966,51,4,9,25,1604,0.0,0.0,1,15860.45
7114,2013,11,11,45,5926,2,6,2024,8272,51,4,2,13,74,0.0,0.0,1,15860.45
7115,2013,11,11,45,3173,2,6,2024,8272,51,4,2,24,5145,0.0,0.0,1,15860.45
7116,2013,11,11,45,6652,8,6,2024,8271,51,4,9,25,1604,0.0,0.0,1,15860.45
7117,2013,11,11,45,2002,0,12,3880,4337,51,4,4,25,1604,0.0,0.0,1,15860.45
7118,2013,11,12,110,11911,0,9,6991,7983,127,4,4,25,1604,0.0,1.0,1,15860.45
7119,2013,11,12,45,11545,2,9,1288,8038,51,4,2,10,1604,3.0,1.0,1,15860.45
7120,2013,11,12,103,12514,8,13,5547,2402,120,4,9,25,1604,1.0,0.0,1,15860.45
7121,2013,11,12,45,3633,0,12,1470,7616,51,4,4,25,1604,0.0,1.0,1,15860.45
7122,2013,11,12,45,4661,2,9,1288,1375,51,4,2,10,1604,0.0,1.0,1,15860.45
7123,2013,11,12,45,11545,2,6,2024,8272,51,4,2,24,1604,0.0,0.0,1,15860.45
7124,2013,11,13,18,9005,6,14,7297,1954,19,4,4,25,1604,0.0,0.0,1,15860.45
7125,2013,11,13,0,10274,8,12,160,1813,0,2,9,25,1604,7.0,1.0,1,15860.45
7126,2013,11,13,110,11578,0,12,6983,11582,127,4,4,1,4375,1.0,0.0,1,15860.45
7127,2013,11,11,81,1819,0,13,1159,11399,92,4,4,1,2150,5.0,0.0,1,15860.45
7128,2013,11,11,81,5307,0,13,4039,11399,92,4,4,1,2150,5.0,0.0,1,15860.45
7129,2013,11,11,81,4878,0,13,3646,11399,92,4,4,1,2150,4.0,0.0,1,15860.45
7130,2013,11,11,81,12969,0,13,7490,11399,92,4,4,1,2150,4.0,0.0,1,15860.45
7131,2013,11,11,81,7234,0,13,4673,11399,92,4,4,1,2150,4.0,0.0,1,15860.45
7132,2013,11,11,81,3511,0,13,1865,11399,92,4,4,1,2150,4.0,0.0,1,15860.45
7133,2013,11,13,76,1872,1,21,7222,1786,87,4,2,24,1604,0.0,0.0,1,15860.45
7134,2013,11,13,0,11000,2,13,5547,2005,0,2,2,16,1604,1.0,0.0,1,15860.45
7135,2013,11,13,81,9808,0,9,4192,8762,92,4,4,25,6003,3.0,0.0,1,15860.45
7136,2013,11,13,82,5961,2,12,5734,7616,96,4,2,27,2160,6.0,3.0,1,15860.45
7137,2013,11,13,0,6339,3,12,122,7405,0,2,5,0,6004,0.0,0.0,1,15860.45
7138,2013,11,13,0,6339,3,12,122,7616,0,2,5,0,6004,0.0,0.0,1,15860.45
7139,2013,11,13,112,11456,2,2,6177,5209,129,4,2,22,2799,1.0,0.0,1,15860.45
7140,2013,11,13,0,6339,3,12,122,7405,0,2,5,0,6004,0.0,0.0,1,15860.45
7141,2013,11,13,0,6339,3,12,122,7405,0,2,5,0,6004,0.0,0.0,1,15860.45
7142,2013,11,13,0,6339,3,12,122,7405,0,2,5,0,6004,0.0,0.0,1,15860.45
7143,2013,11,13,0,6339,3,12,122,7405,0,2,5,0,6004,0.0,0.0,1,15860.45
7144,2013,11,13,0,6339,3,12,122,7405,0,2,5,0,6004,0.0,0.0,1,15860.45
7145,2013,11,13,0,6339,3,12,122,7405,0,2,5,0,6004,0.0,0.0,1,15860.45
7146,2013,11,13,112,8424,2,14,5547,6658,129,4,2,22,377,0.0,0.0,1,15860.45
7147,2013,11,13,0,6339,3,12,122,7405,0,2,5,0,6004,0.0,0.0,1,15860.45
7148,2013,11,13,0,6339,3,12,122,7405,0,2,5,0,6004,0.0,0.0,1,15860.45
7149,2013,11,13,45,11545,0,9,1619,8038,51,4,4,25,1604,0.0,1.0,1,15860.45
7150,2013,11,14,82,2681,0,12,160,7676,0,2,4,25,1604,2.0,0.0,1,15860.45
7151,2013,11,14,63,1898,0,6,4725,4577,71,4,4,25,1604,1.0,0.0,1,15860.45
7152,2013,11,14,110,7621,2,9,6991,6930,127,4,2,24,1604,0.0,3.0,1,15860.45
7153,2013,11,14,76,9723,0,2,7297,10798,87,4,5,12,1158,1.0,2.0,1,15860.45
7154,2013,11,14,76,1705,0,18,7297,1346,87,4,5,12,1158,1.0,15.0,1,15860.45
7155,2013,11,14,45,3674,6,6,5058,3580,51,4,2,6,1183,0.0,0.0,1,15860.45
7156,2013,11,14,122,11321,0,13,5547,8869,143,4,5,5,4798,0.0,5.0,1,15860.45
7157,2013,11,14,24,1682,0,9,5288,9799,25,4,4,25,1604,1.0,2.0,1,15860.45
7158,2013,11,14,0,5744,2,13,5547,2013,0,2,2,24,1604,2.0,0.0,1,15860.45
7159,2013,11,15,68,8237,2,9,4908,1435,78,4,2,17,4535,0.0,0.0,1,15860.45
7160,2013,11,15,123,3134,2,3,1767,8839,144,4,2,24,1604,1.0,0.0,1,15860.45
7161,2013,11,15,97,8390,1,9,6659,2773,114,0,4,25,1604,1.0,0.0,1,15860.45
7162,2013,11,15,24,9860,2,12,5357,8205,25,4,2,24,1604,0.0,2.0,2,15860.45
7163,2013,11,15,24,8326,2,9,5095,1097,25,4,2,13,4208,0.0,2.0,1,15860.45
7164,2013,11,15,66,9793,6,2,5918,5212,76,4,4,25,1604,1.0,0.0,1,-99.0
7165,2013,11,15,47,12514,8,12,3934,8038,54,4,9,25,1604,14.0,6.0,1,15860.45
7166,2013,11,15,113,3915,0,9,7142,3056,130,4,2,17,4835,0.0,0.0,2,15860.45
7167,2013,11,15,45,12450,2,13,6932,7336,51,4,2,24,1604,0.0,0.0,1,15860.45
7168,2013,11,15,74,12514,0,13,5547,2402,84,4,4,25,1604,1.0,10.0,1,15860.45
7169,2013,11,15,82,10248,0,13,5547,9608,96,4,4,25,1604,8.0,31.0,1,15860.45
7170,2013,12,3,106,12514,6,14,7297,7089,121,4,9,25,1604,0.0,0.0,1,15860.45
7171,2013,11,16,0,5665,2,13,5547,6763,0,2,2,27,1604,14.0,29.0,2,15860.45
7172,2013,11,16,0,5384,2,12,160,10950,0,2,2,24,1595,0.0,9.0,1,15860.45
7173,2013,11,16,97,8390,0,9,6659,9799,114,0,4,25,1604,3.0,0.0,1,15860.45
7174,2013,11,16,86,7768,6,6,2972,1784,100,4,4,25,1604,1.0,0.0,1,334335.0
7175,2013,11,16,45,3656,0,9,3860,3056,51,4,2,17,2210,0.0,1.0,2,15860.45
7176,2013,11,16,82,1582,2,12,5734,9449,96,4,2,27,3887,1.0,7.0,2,15860.45
7177,2013,11,16,0,12514,6,12,160,7616,0,2,6,9,1604,6.0,0.0,1,15860.45
7178,2013,11,16,18,2087,0,13,1245,11399,19,4,4,25,1604,7.0,0.0,2,15860.45
7179,2013,11,16,45,2078,0,2,7297,10407,51,4,5,5,4798,1.0,2.0,1,15860.45
7180,2013,11,16,86,7936,3,2,7297,3970,100,4,9,25,1604,0.0,0.0,1,15860.45
7181,2013,11,16,86,7936,3,2,7297,8843,100,4,9,25,1604,0.0,0.0,1,15860.45
7182,2013,11,16,86,7936,3,2,7297,9234,100,4,9,25,1604,0.0,0.0,1,15860.45
7183,2013,11,16,86,7594,6,13,5547,2382,100,4,9,25,1604,0.0,0.0,1,15860.45
7184,2013,11,17,31,2489,1,6,5367,7756,34,4,4,25,1604,1.0,0.0,1,15860.45
7185,2013,11,17,0,8067,2,3,7297,9336,0,2,2,24,1604,0.0,3.0,1,15860.45
7186,2013,11,16,76,10845,0,18,7297,1346,87,4,5,12,4796,0.0,8.0,1,15860.45
7187,2013,11,17,86,1013,2,9,5869,6630,100,4,2,6,1604,1.0,2.0,2,15860.45
7188,2013,11,17,103,85,2,9,6787,2877,120,4,2,24,1604,1.0,0.0,1,15860.45
7189,2013,11,17,76,11613,3,18,7297,1346,87,4,5,0,1604,0.0,0.0,1,15860.45
7190,2013,11,16,123,3133,2,3,7297,9336,144,4,2,17,4535,3.0,12.0,1,15860.45
7191,2013,11,18,0,13115,2,13,5547,2402,0,2,2,10,1673,7.0,3.0,1,15860.45
7192,2013,11,18,97,3321,2,9,183,3056,53,0,2,10,1448,4.0,0.0,2,15860.45
7193,2013,11,18,82,12401,6,2,7297,3015,96,4,4,25,1604,3.0,0.0,1,15860.45
7194,2013,11,18,123,1378,0,12,7520,11359,144,4,2,6,6036,8.0,0.0,1,15860.45
7195,2013,11,18,45,4870,2,6,1286,11707,51,4,2,18,1431,0.0,8.0,1,15860.45
7196,2013,11,18,86,9608,6,6,3366,10689,100,4,4,25,1604,0.0,0.0,1,15860.45
7197,2013,11,18,45,6557,2,9,3859,9430,51,4,2,24,119,0.0,0.0,1,15860.45
7198,2013,11,18,10,3428,3,18,7297,1346,10,4,5,0,1604,0.0,0.0,1,15860.45
7199,2013,11,18,10,3428,3,18,7297,1346,10,4,5,0,1604,0.0,0.0,1,15860.45
7200,2013,11,18,10,3428,3,13,5547,1551,10,4,5,0,1604,0.0,0.0,1,15860.45
7201,2013,11,18,10,3428,3,13,5547,1551,10,4,5,0,1604,0.0,0.0,1,15860.45
7202,2013,11,18,86,7934,0,9,5852,384,100,4,4,25,1604,0.0,1.0,1,15860.45
7203,2013,11,18,48,8483,1,12,3978,2793,55,1,2,24,5521,0.0,13.0,1,15860.45
7204,2013,11,18,48,12147,2,6,3403,1977,55,1,2,24,3203,0.0,1.0,1,15860.45
7205,2013,11,18,76,6250,3,18,7297,1346,87,4,5,0,1604,0.0,0.0,1,15860.45
7206,2013,11,18,76,3062,6,6,2025,8660,87,4,9,25,1604,0.0,0.0,1,15860.45
7207,2013,11,18,45,11583,3,12,3862,1821,51,4,4,25,1604,0.0,0.0,1,15860.45
7208,2013,11,19,61,8491,2,5,3936,3972,54,4,2,22,2372,14.0,76.0,1,15860.45
7209,2013,11,19,61,8491,2,5,3936,3972,54,4,2,27,2868,14.0,75.0,1,15860.45
7210,2013,11,19,97,1876,2,12,6665,8205,114,0,2,27,509,28.0,0.0,1,15860.45
7211,2013,11,19,24,11526,2,12,5357,8205,25,4,2,17,4209,0.0,2.0,1,15860.45
7212,2013,11,19,97,8390,8,13,5547,2402,114,0,9,25,1604,1.0,0.0,1,15860.45
7213,2013,11,19,103,5689,2,3,2014,9336,120,4,2,17,3893,2.0,4.0,1,15860.45
7214,2013,11,19,45,2878,0,13,5547,10277,51,4,4,25,1604,2.0,0.0,1,15860.45
7215,2013,11,19,86,11312,3,2,1968,2976,100,4,4,25,4035,0.0,0.0,2,15860.45
7216,2013,11,19,123,10662,2,19,7297,10933,144,4,2,24,1604,0.0,0.0,1,15860.45
7217,2013,11,19,86,7936,8,9,788,2580,100,4,9,25,1604,0.0,0.0,1,15860.45
7218,2013,11,20,31,12514,2,9,1979,3056,34,4,2,27,1604,11.0,35.0,1,15860.45
7219,2013,11,20,92,4743,2,12,6410,1215,108,4,2,17,5212,0.0,0.0,1,15860.45
7220,2013,11,20,117,7374,2,12,5904,10011,94,4,2,13,1177,0.0,0.0,1,15860.45
7221,2013,11,20,0,7991,1,12,160,8164,0,2,4,25,1604,1.0,1.0,1,15860.45
7222,2013,11,20,82,11092,2,9,2201,1821,96,4,2,27,1604,5.0,12.0,2,15860.45
7223,2013,11,20,82,10075,2,12,5734,8205,96,4,2,24,2045,1.0,3.0,1,15860.45
7224,2013,11,20,82,10075,2,12,5734,8205,96,4,2,24,2725,0.0,0.0,1,15860.45
7225,2013,11,20,82,10075,2,13,7297,6637,96,4,2,24,2725,2.0,4.0,1,15860.45
7226,2013,11,20,81,5191,1,13,5547,10641,92,4,4,25,1604,1.0,1.0,2,15860.45
7227,2013,11,20,45,4753,6,2,7297,1070,51,4,4,25,1604,1.0,0.0,1,15860.45
7228,2013,11,20,82,12514,0,12,5734,8285,96,4,2,6,2154,4.0,0.0,1,15860.45
7229,2013,11,20,0,8610,2,9,150,1813,0,2,2,27,1604,1.0,0.0,1,15860.45
7230,2013,11,20,0,5888,1,12,160,8148,0,2,2,22,2773,1.0,0.0,1,15860.45
7231,2013,11,20,45,5833,2,18,617,10650,51,4,2,23,1142,0.0,0.0,1,15860.45
7232,2013,11,20,45,6663,2,13,6041,4238,51,4,2,23,181,0.0,0.0,1,15860.45
7233,2013,11,20,45,2005,2,19,7297,10933,51,4,2,23,1991,0.0,0.0,1,15860.45
7234,2013,11,20,0,5888,2,2,7297,9178,0,2,2,22,1604,4.0,19.0,2,15860.45
7235,2013,11,20,45,12840,6,6,2098,1161,51,4,4,25,1604,0.0,0.0,1,15860.45
7236,2013,11,20,106,8713,2,9,6863,1813,123,1,2,27,2798,5.0,3.0,1,15860.45
7237,2013,11,20,106,8713,2,9,6862,5123,123,1,2,22,1604,4.0,2.0,1,15860.45
7238,2013,11,20,106,3357,2,2,1137,5204,123,1,2,22,5955,2.0,1.0,1,15860.45
7239,2013,11,20,45,2156,6,13,7297,5675,51,4,4,7,5670,0.0,0.0,1,15860.45
7240,2013,11,20,0,10046,2,9,156,8038,0,2,2,17,1715,10.0,8.0,1,15860.45
7241,2013,11,24,81,3125,0,13,6369,11399,92,4,4,25,1604,12.0,0.0,1,15860.45
7242,2013,11,21,82,10075,2,9,2201,1821,96,4,2,27,1113,3.0,22.0,2,15860.45
7243,2013,11,21,82,10075,2,12,1022,10957,96,4,2,6,1604,0.0,1.0,1,15860.45
7244,2013,11,21,82,9731,2,6,3070,8250,96,4,2,10,1673,3.0,4.0,2,15860.45
7245,2013,11,21,82,1597,6,3,3719,10459,96,4,4,25,1604,0.0,0.0,1,15860.45
7246,2013,11,21,106,8866,2,13,4203,3446,61,4,2,18,1601,0.0,5.0,1,15860.45
7247,2013,11,21,0,7880,8,12,160,1813,0,2,9,25,1604,0.0,11.0,1,15860.45
7248,2013,11,21,123,3133,2,13,5547,10096,144,4,2,17,5164,1.0,3.0,1,15860.45
7249,2013,11,22,82,5961,2,13,5547,2402,96,4,2,27,1104,3.0,18.0,1,15860.45
7250,2013,11,22,82,5961,2,13,5547,2402,96,4,2,27,1105,3.0,17.0,1,15860.45
7251,2013,11,21,24,12262,8,12,5357,7405,25,4,9,25,1604,0.0,1.0,1,15860.45
7252,2013,11,22,0,12514,0,7,7297,6043,0,2,4,25,1604,0.0,1.0,1,15860.45
7253,2013,11,22,0,8464,8,9,150,3056,0,2,9,25,1604,8.0,23.0,1,15860.45
7254,2013,11,22,48,1292,2,12,3978,6474,55,1,2,24,3203,1.0,0.0,1,15860.45
7255,2013,11,22,48,1292,8,12,3978,8205,55,1,9,25,1604,6.0,0.0,1,15860.45
7256,2013,11,23,97,8390,1,6,3772,1842,114,0,4,25,1604,1.0,0.0,1,15860.45
7257,2013,11,23,48,12419,2,14,3825,7124,55,1,2,27,505,6.0,20.0,1,15860.45
7258,2013,11,23,86,12626,0,9,1590,166,100,4,4,25,6003,0.0,0.0,1,15860.45
7259,2013,11,23,117,7374,4,12,5904,8205,94,4,9,25,1604,0.0,0.0,1,15860.45
7260,2013,11,23,45,3137,6,13,5547,2441,51,4,4,25,6003,0.0,3.0,1,834725.0
7261,2013,11,23,48,6029,0,9,3944,8760,55,4,4,25,1604,4.0,0.0,2,15860.45
7262,2013,11,23,48,12419,2,14,3825,7124,55,1,2,22,1604,5.0,20.0,1,15860.45
7263,2013,11,23,45,12113,0,13,5547,2336,51,4,6,9,1604,1.0,0.0,1,15860.45
7264,2013,11,24,0,5384,2,9,150,8285,0,2,2,24,2629,2.0,1.0,1,15860.45
7265,2013,11,24,68,11772,8,6,4910,1067,78,4,9,25,1604,0.0,0.0,1,15860.45
7266,2013,11,24,123,10898,0,12,7520,1813,144,4,4,25,1604,4.0,1.0,1,15860.45
7267,2013,11,24,81,873,0,13,766,11399,92,4,4,25,1604,1.0,0.0,1,15860.45
7268,2013,11,24,81,2853,0,13,1538,11399,92,4,4,25,1604,1.0,0.0,1,15860.45
7269,2013,11,24,82,5973,2,9,5696,9799,96,4,2,18,1254,2.0,5.0,2,15860.45
7270,2013,11,24,86,7058,0,9,5852,35,100,4,4,1,2250,1.0,0.0,1,15860.45
7271,2013,11,24,86,9795,6,13,5547,4185,100,4,4,25,1604,1.0,0.0,1,15860.45
7272,2013,11,23,45,5926,2,19,7297,10933,51,4,2,24,2751,0.0,0.0,1,15860.45
7273,2013,11,24,117,1881,4,2,7337,9637,94,4,2,27,238,0.0,0.0,1,15860.45
7274,2013,11,25,63,1898,0,9,4715,7983,71,4,2,17,4523,1.0,0.0,1,15860.45
7275,2013,11,25,82,6455,1,13,1029,1509,96,4,4,25,1604,1.0,1.0,1,15860.45
7276,2013,11,25,97,7257,2,9,183,9799,53,0,2,24,1604,0.0,0.0,1,15860.45
7277,2013,11,25,97,6583,2,9,4212,11359,114,0,2,10,1454,1.0,6.0,1,15860.45
7278,2013,11,25,48,1253,2,2,7297,1416,55,1,2,24,1604,9.0,18.0,1,15860.45
7279,2013,11,25,48,1253,2,2,7297,1416,55,1,2,22,1604,9.0,19.0,1,15860.45
7280,2013,11,25,45,5218,2,9,840,9799,51,4,2,18,1254,1.0,1.0,1,15860.45
7281,2013,11,25,45,2176,2,2,3692,9639,51,4,2,6,735,1.0,4.0,1,15860.45
7282,2013,11,25,0,999,2,3,7297,4874,0,2,2,17,1718,0.0,4.0,1,15860.45
7283,2013,11,24,45,2005,6,13,5547,1381,51,4,9,25,1604,1.0,0.0,1,15860.45
7284,2013,11,26,123,10662,0,2,7297,3437,11,4,4,25,5186,1.0,1.0,1,15860.45
7285,2013,11,26,82,9514,2,9,5696,1821,96,4,2,17,5059,0.0,0.0,1,15860.45
7286,2013,11,26,110,11900,2,9,6991,7983,127,4,2,13,149,0.0,1.0,1,15860.45
7287,2013,11,26,45,2073,2,13,7297,1119,51,4,2,6,735,0.0,0.0,1,15860.45
7288,2013,11,26,0,4430,2,13,5547,1922,0,2,2,10,4294,1.0,1.0,1,15860.45
7289,2013,11,23,45,11300,0,13,5547,10277,51,4,4,25,5999,2.0,0.0,1,15860.45
7290,2013,11,27,117,2992,2,20,7297,8308,94,4,2,24,3203,0.0,0.0,1,15860.45
7291,2013,11,26,86,178,5,2,1899,10588,100,4,4,25,6001,0.0,0.0,1,15860.45
7292,2013,11,21,0,6450,6,6,2423,8634,0,2,4,25,6000,2.0,0.0,1,15860.45
7293,2013,11,26,81,6125,0,13,4376,11399,92,4,4,25,6003,13.0,0.0,1,15860.45
7294,2013,11,26,81,3232,0,13,1780,11399,92,4,4,25,6003,8.0,0.0,1,15860.45
7295,2013,11,26,81,4231,0,13,2262,11399,92,4,4,25,6003,9.0,0.0,1,15860.45
7296,2013,11,26,81,10252,0,13,6137,11399,92,4,4,25,6003,7.0,0.0,1,15860.45
7297,2013,11,26,0,12514,0,12,122,1813,0,2,4,25,6003,2.0,4.0,1,15860.45
7298,2013,11,26,45,3703,0,12,3880,3056,51,4,2,24,5995,5.0,2.0,1,15860.45
7299,2013,11,26,106,12514,6,7,5105,5940,130,1,9,25,1604,0.0,0.0,1,15860.45
7300,2013,11,26,0,4430,2,18,7297,1245,0,2,2,13,794,0.0,0.0,2,15860.45
7301,2013,11,26,85,10647,0,9,5831,10874,99,4,4,19,1803,1.0,0.0,1,15860.45
7302,2013,11,27,45,2002,2,12,1470,76,51,4,2,13,1215,4.0,3.0,1,15860.45
7303,2013,11,26,24,2281,2,20,2040,8310,25,4,2,24,1604,0.0,0.0,1,15860.45
7304,2013,11,26,24,2281,2,20,2040,8310,25,4,2,24,1604,0.0,0.0,1,15860.45
7305,2013,11,27,81,4235,0,13,5547,9444,92,4,4,25,1604,1.0,0.0,1,15860.45
7306,2013,11,27,110,8513,2,12,6983,6930,127,4,2,18,1590,1.0,5.0,1,15860.45
7307,2013,11,27,0,12514,0,10,200,4722,53,2,4,25,1604,6.0,1.0,1,15860.45
7308,2013,11,27,0,5756,2,18,7297,9196,0,2,2,24,3203,3.0,1.0,1,15860.45
7309,2013,11,28,86,906,0,9,5852,508,100,4,4,7,4573,1.0,0.0,1,15860.45
7310,2013,11,27,63,1898,2,9,4715,9799,71,4,2,6,735,0.0,0.0,1,15860.45
7311,2013,11,28,0,109,2,13,5547,10957,0,2,2,16,1617,1.0,2.0,1,15860.45
7312,2013,11,28,0,109,2,13,5547,2402,0,2,2,18,1528,2.0,8.0,1,15860.45
7313,2013,11,28,48,12514,2,19,7297,10933,55,1,2,27,1604,0.0,0.0,1,15860.45
7314,2013,11,28,97,5598,2,9,6659,7983,114,0,2,6,762,1.0,3.0,1,15860.45
7315,2013,11,28,81,10441,0,13,6270,11399,92,4,4,25,1604,19.0,0.0,2,15860.45
7316,2013,11,28,0,9585,0,12,160,1813,0,2,4,25,6003,5.0,8.0,1,15860.45
7317,2013,11,28,45,12663,6,18,6214,1351,51,4,9,25,1604,0.0,0.0,1,33389.0
7318,2013,11,28,48,8029,6,9,3945,7616,55,1,4,25,6003,18.0,0.0,1,15860.45
7319,2013,11,28,106,12514,6,7,7297,6735,123,1,6,26,1604,0.0,1.0,1,15860.45
7320,2013,11,29,97,171,0,9,183,9799,53,0,4,25,1604,1.0,0.0,1,15860.45
7321,2013,11,29,0,3112,2,9,5528,4326,53,2,2,22,1841,2.0,7.0,1,15860.45
7322,2013,11,29,45,11572,0,12,1881,7983,51,4,4,25,6003,2.0,0.0,1,15860.45
7323,2013,11,29,123,3133,0,13,5547,2402,144,4,4,19,5252,1.0,1.0,1,15860.45
7324,2013,11,30,97,8390,1,6,7480,6065,114,0,4,7,4703,1.0,0.0,1,15860.45
7325,2013,11,30,81,7532,0,13,5547,4284,92,4,4,25,1604,7.0,15.0,1,15860.45
7326,2013,11,30,45,5414,6,12,6088,7616,51,4,4,25,6003,3.0,2.0,1,15860.45
7327,2013,11,30,82,12940,0,9,2201,10330,96,4,4,25,6003,3.0,2.0,2,15860.45
7328,2013,11,30,82,9588,0,6,7297,5703,96,4,4,25,1604,1.0,0.0,1,15860.45
7329,2013,12,1,97,4509,8,9,6659,1097,114,0,9,25,1604,0.0,1.0,1,15860.45
7330,2013,12,1,97,1291,8,9,183,3056,53,0,9,25,1604,1.0,0.0,2,15860.45
7331,2013,12,1,86,11770,0,13,5547,2402,100,4,4,25,4181,3.0,0.0,1,15860.45
7332,2013,12,1,123,10042,1,9,7507,2750,144,4,4,25,1604,2.0,2.0,1,15860.45
